<<<<<<< HEAD
1:08:18 197148 
1:08:18 197149 
1:08:18 197150 
1:08:18 197151 
1:08:18 178024 
1:08:18 178025 
1:08:18 178026 
1:08:18 178027 
1:08:18 178028 
1:08:18 178029 
1:08:18 178030 
1:08:18 178031 
1:08:18 197152 
1:08:18 197153 
1:08:18 197154 
1:08:18 197155 
1:08:18 197156 
1:08:18 197157 
1:08:18 197158 
1:08:18 197159 
1:08:18 197160 
1:08:18 197161 
1:08:18 197162 
1:08:18 197163 
1:08:18 197164 
1:08:18 197165 
1:08:18 197166 
1:08:18 197167 
1:08:18 152824 
1:08:18 152825 
1:08:18 152826 
1:08:18 152827 
1:08:18 152828 
1:08:18 152829 
1:08:18 152830 
1:08:18 152831 
1:08:18 153208 
1:08:18 153209 
1:08:18 153210 
1:08:18 153211 
1:08:18 153212 
1:08:18 153213 
1:08:18 153214 
1:08:18 153215 
1:08:18 196592 
1:08:18 196593 
1:08:18 196594 
1:08:18 196595 
1:08:18 196596 
1:08:18 196597 
1:08:18 196598 
1:08:18 196599 
1:08:18 196600 
1:08:18 196601 
1:08:18 196602 
1:08:18 196603 
1:08:18 196604 
1:08:18 196605 
1:08:18 196606 
1:08:18 196607 
1:08:18 142056 
1:08:18 142057 
1:08:18 142058 
1:08:18 142059 
1:08:18 142060 
1:08:18 142061 
1:08:18 142062 
1:08:18 142063 
1:08:18 152832 
1:08:18 152833 
1:08:18 152834 
1:08:18 152835 
1:08:18 152836 
1:08:18 152837 
1:08:18 152838 
1:08:18 152839 
1:08:18 152864 
1:08:18 152865 
1:08:18 152866 
1:08:18 152867 
1:08:18 196616 
1:08:18 196617 
1:08:18 196618 
1:08:18 196619 
1:08:18 189952 
1:08:18 189953 
1:08:18 197168 
1:08:18 197169 
1:08:18 197170 
1:08:18 197171 
1:08:18 197172 
1:08:18 197173 
1:08:18 197174 
1:08:18 197175 
1:08:18 197176 
1:08:18 197177 
1:08:18 197178 
1:08:18 197179 
1:08:18 197180 
1:08:18 197181 
1:08:18 197182 
1:08:18 197183 
1:08:18 197184 
1:08:18 197185 
1:08:18 197186 
1:08:18 197187 
1:08:18 197188 
1:08:18 197189 
1:08:18 197190 
1:08:18 197191 
1:08:18 197192 
1:08:18 197193 
1:08:18 197194 
1:08:18 197195 
1:08:18 197196 
1:08:18 197197 
1:08:18 197198 
1:08:18 197199 
1:08:18 196620 
1:08:18 196621 
1:08:18 196622 
1:08:18 196623 
1:08:18 142064 
1:08:18 142065 
1:08:18 142066 
1:08:18 142067 
1:08:18 142068 
1:08:18 142069 
1:08:18 142070 
1:08:18 142071 
1:08:18 142100 
1:08:18 142101 
1:08:18 142102 
1:08:18 142103 
1:08:18 178072 
1:08:18 178073 
1:08:18 178074 
1:08:18 178075 
1:08:18 196624 
1:08:18 196625 
1:08:18 196626 
1:08:18 196627 
1:08:18 196628 
1:08:18 196629 
1:08:18 196630 
1:08:18 196631 
1:08:18 194820 
1:08:18 194821 
1:08:18 194822 
1:08:18 194823 
1:08:18 195072 
1:08:18 195073 
1:08:18 195074 
1:08:18 195075 
1:08:18 195076 
1:08:18 195077 
1:08:18 195078 
1:08:18 195079 
1:08:18 194824 
1:08:18 194825 
1:08:18 194826 
1:08:18 194827 
1:08:18 194828 
1:08:18 194829 
1:08:18 194830 
1:08:18 194831 
1:08:18 196632 
1:08:18 196633 
1:08:18 196634 
1:08:18 196635 
1:08:18 196636 
1:08:18 196637 
1:08:18 196638 
1:08:18 196639 
1:08:18 153216 
1:08:18 153217 
1:08:18 153218 
1:08:18 153219 
1:08:18 154240 
1:08:18 154241 
1:08:18 154242 
1:08:18 154243 
1:08:18 154244 
1:08:18 154245 
1:08:18 154246 
1:08:18 154247 
1:08:18 196640 
1:08:18 196641 
1:08:18 196642 
1:08:18 196643 
1:08:18 196644 
1:08:18 196645 
1:08:18 196646 
1:08:18 196647 
1:08:18 196656 
1:08:18 196657 
1:08:18 196658 
1:08:18 196659 
1:08:18 196660 
1:08:18 196661 
1:08:18 196662 
1:08:18 196663 
1:08:18 142104 
1:08:18 142105 
1:08:18 142106 
1:08:18 142107 
1:08:18 142108 
1:08:18 142109 
1:08:18 142110 
1:08:18 142111 
1:08:18 154248 
1:08:18 154249 
1:08:18 154250 
1:08:18 154251 
1:08:18 154252 
1:08:18 154253 
1:08:18 154254 
1:08:18 154255 
1:08:18 153220 
1:08:18 153221 
1:08:18 152912 
1:08:18 152913 
1:08:18 152914 
1:08:18 152915 
1:08:18 152916 
1:08:18 152917 
1:08:18 152918 
1:08:18 152919 
1:08:18 196664 
1:08:18 196665 
1:08:18 196666 
1:08:18 196667 
1:08:18 142144 
1:08:18 142145 
1:08:18 155976 
1:08:18 155977 
1:08:18 155978 
1:08:18 155979 
1:08:18 155980 
1:08:18 155981 
1:08:18 155982 
1:08:18 155983 
1:08:18 178076 
1:08:18 178077 
1:08:18 178078 
1:08:18 178079 
1:08:18 178080 
1:08:18 178081 
1:08:18 178082 
1:08:18 178083 
1:08:18 178084 
1:08:18 178085 
1:08:18 178086 
1:08:18 178087 
1:08:18 196668 
1:08:18 196669 
1:08:18 196670 
1:08:18 196671 
1:08:18 155984 
1:08:18 155985 
1:08:18 155986 
1:08:18 155987 
1:08:18 155988 
1:08:18 155989 
1:08:18 155990 
1:08:18 155991 
1:08:18 195080 
1:08:18 195081 
1:08:18 195082 
1:08:18 195083 
1:08:18 195084 
1:08:18 195085 
1:08:18 195086 
1:08:18 195087 
1:08:18 195088 
1:08:18 195089 
1:08:18 195090 
1:08:18 195091 
1:08:18 195092 
1:08:18 195093 
1:08:18 195094 
1:08:18 195095 
1:08:18 195096 
1:08:18 195097 
1:08:18 195098 
1:08:18 195099 
1:08:18 195100 
1:08:18 195101 
1:08:18 195102 
1:08:18 195103 
1:08:18 195104 
1:08:18 195105 
1:08:18 195106 
1:08:18 195107 
1:08:18 195108 
1:08:18 195109 
1:08:18 195110 
1:08:18 195111 
1:08:18 196672 
1:08:18 196673 
1:08:18 196674 
1:08:18 196675 
1:08:18 196676 
1:08:18 196677 
1:08:18 196678 
1:08:18 196679 
1:08:18 152416 
1:08:18 152417 
1:08:18 152418 
1:08:18 152419 
1:08:18 152420 
1:08:18 152421 
1:08:18 152422 
1:08:18 152423 
1:08:18 197200 
1:08:18 197201 
1:08:18 197202 
1:08:18 197203 
1:08:18 197204 
1:08:18 197205 
1:08:18 197206 
1:08:18 197207 
1:08:18 197208 
1:08:18 197209 
1:08:18 197210 
1:08:18 197211 
1:08:18 197212 
1:08:18 197213 
1:08:18 197214 
1:08:18 197215 
1:08:18 197216 
1:08:18 197217 
1:08:18 197218 
1:08:18 197219 
1:08:18 197220 
1:08:18 197221 
1:08:18 197222 
1:08:18 197223 
1:08:18 197224 
1:08:18 197225 
1:08:18 197226 
1:08:18 197227 
1:08:18 197228 
1:08:18 197229 
1:08:18 197230 
1:08:18 197231 
1:08:18 197008 
1:08:18 197009 
1:08:18 197010 
1:08:18 197011 
1:08:18 197012 
1:08:18 197013 
1:08:18 197014 
1:08:18 197015 
1:08:18 152424 
1:08:18 152425 
1:08:18 152426 
1:08:18 152427 
1:08:18 152428 
1:08:18 152429 
1:08:18 152430 
1:08:18 152431 
1:08:18 152868 
1:08:18 152869 
1:08:18 152870 
1:08:18 152871 
1:08:18 152920 
1:08:18 152921 
1:08:18 152922 
1:08:18 152923 
1:08:18 152924 
1:08:18 152925 
1:08:18 152872 
1:08:18 152873 
1:08:18 152874 
1:08:18 152875 
1:08:18 152876 
1:08:18 152877 
1:08:18 152878 
1:08:18 152879 
1:08:18 153088 
1:08:18 153089 
1:08:18 153090 
1:08:18 153091 
1:08:18 178224 
1:08:18 178225 
1:08:18 178226 
1:08:18 178227 
1:08:18 178228 
1:08:18 178229 
1:08:18 178230 
1:08:18 178231 
1:08:18 153092 
1:08:18 153093 
1:08:18 153094 
1:08:18 153095 
1:08:18 153096 
1:08:18 153097 
1:08:18 153098 
1:08:18 153099 
1:08:18 153136 
1:08:18 153137 
1:08:18 153138 
1:08:18 153139 
1:08:18 153140 
1:08:18 153141 
1:08:18 153142 
1:08:18 153143 
1:08:18 153168 
1:08:18 153169 
1:08:18 153170 
1:08:18 153171 
1:08:18 153172 
1:08:18 153173 
1:08:18 153174 
1:08:18 153175 
1:08:18 153061 
1:08:18 153062 
1:08:18 153063 
1:08:18 156080 
1:08:18 156081 
1:08:18 156082 
1:08:18 156083 
1:08:18 156084 
1:08:18 156085 
1:08:18 156086 
1:08:18 156087 
1:08:18 195112 
1:08:18 195113 
1:08:18 195114 
1:08:18 195115 
1:08:18 195116 
1:08:18 195117 
1:08:18 195118 
1:08:18 195119 
1:08:18 197016 
1:08:18 197017 
1:08:18 197018 
1:08:18 197019 
1:08:18 152456 
1:08:18 152457 
1:08:18 152458 
1:08:18 152459 
1:08:18 156088 
1:08:18 156089 
1:08:18 156090 
1:08:18 156091 
1:08:18 156092 
1:08:18 156093 
1:08:18 156094 
1:08:18 156095 
1:08:18 166944 
1:08:18 166945 
1:08:18 166946 
1:08:18 166947 
1:08:18 166948 
1:08:18 166949 
1:08:18 166950 
1:08:18 166951 
1:08:18 197020 
1:08:18 197021 
1:08:18 197022 
1:08:18 197023 
1:08:18 166952 
1:08:18 166953 
1:08:18 166954 
1:08:18 166955 
1:08:18 152460 
1:08:18 152461 
1:08:18 152462 
1:08:18 152463 
1:08:18 152464 
1:08:18 152465 
1:08:18 152466 
1:08:18 152467 
1:08:18 152468 
1:08:18 152469 
1:08:18 152470 
1:08:18 152471 
1:08:18 178128 
1:08:18 178129 
1:08:18 178130 
1:08:18 178131 
1:08:18 178132 
1:08:18 178133 
1:08:18 178134 
1:08:18 178135 
1:08:18 178232 
1:08:18 178233 
1:08:18 178234 
1:08:18 178235 
1:08:18 178136 
1:08:18 178137 
1:08:18 178138 
1:08:18 178139 
1:08:18 178140 
1:08:18 178141 
1:08:18 178142 
1:08:18 178143 
1:08:18 178236 
1:08:18 178237 
1:08:18 178238 
1:08:18 178239 
1:08:18 178144 
1:08:18 178145 
1:08:18 178146 
1:08:18 178147 
1:08:18 178148 
1:08:18 178149 
1:08:18 178150 
1:08:18 178151 
1:08:18 178240 
1:08:18 178241 
1:08:18 178242 
1:08:18 178243 
1:08:18 178244 
1:08:18 178245 
1:08:18 178246 
1:08:18 178247 
1:08:18 178192 
1:08:18 178193 
1:08:18 178194 
1:08:18 178195 
1:08:18 178248 
1:08:18 178249 
1:08:18 178250 
1:08:18 178251 
1:08:18 178252 
1:08:18 178253 
1:08:18 178254 
1:08:18 178255 
1:08:18 152504 
1:08:18 152505 
1:08:18 152506 
1:08:18 152507 
1:08:18 152508 
1:08:18 152509 
1:08:18 152510 
1:08:18 152511 
1:08:18 178196 
1:08:18 178197 
1:08:18 178198 
1:08:18 178199 
1:08:18 195120 
1:08:18 195121 
1:08:18 195122 
1:08:18 195123 
1:08:18 195124 
1:08:18 195125 
1:08:18 195126 
1:08:18 195127 
1:08:18 178200 
1:08:18 178201 
1:08:18 178202 
1:08:18 178203 
1:08:18 178204 
1:08:18 178205 
1:08:18 178206 
1:08:18 178207 
1:08:18 209576 
1:08:18 209577 
1:08:18 209578 
1:08:18 209579 
1:08:18 209580 
1:08:18 209581 
1:08:18 209582 
1:08:18 209583 
1:08:18 195128 
1:08:18 195129 
1:08:18 195130 
1:08:18 195131 
1:08:18 195132 
1:08:18 195133 
1:08:18 195134 
1:08:18 195135 
1:08:18 197024 
1:08:18 197025 
1:08:18 197026 
1:08:18 166956 
1:08:18 166957 
1:08:18 166958 
1:08:18 166959 
1:08:18 152512 
1:08:18 152513 
1:08:18 152514 
1:08:18 152515 
1:08:18 152516 
1:08:18 152517 
1:08:18 152518 
1:08:18 152519 
1:08:18 152552 
1:08:18 152553 
1:08:18 152554 
1:08:18 152555 
1:08:18 152556 
1:08:18 152557 
1:08:18 152558 
1:08:18 152559 
1:08:18 230029 
1:08:18 230030 
1:08:18 230031 
1:08:18 166960 
1:08:18 166961 
1:08:18 166962 
1:08:18 166963 
1:08:18 166964 
1:08:18 166965 
1:08:18 166966 
1:08:18 166967 
1:08:18 197232 
1:08:18 197233 
1:08:18 197234 
1:08:18 197235 
1:08:18 197236 
1:08:18 197237 
1:08:18 197238 
1:08:18 197239 
1:08:18 197240 
1:08:18 197241 
1:08:18 197242 
1:08:18 197243 
1:08:18 197244 
1:08:18 197245 
1:08:18 197246 
1:08:18 197247 
1:08:18 197248 
1:08:18 197249 
1:08:18 197250 
1:08:18 197251 
1:08:18 197252 
1:08:18 197253 
1:08:18 197254 
1:08:18 197255 
1:08:18 197256 
1:08:18 197257 
1:08:18 197258 
1:08:18 197259 
1:08:18 197260 
1:08:18 197261 
1:08:18 197262 
1:08:18 197263 
1:08:18 153064 
1:08:18 153065 
1:08:18 167040 
1:08:18 167041 
1:08:18 167042 
1:08:18 167043 
1:08:18 167044 
1:08:18 167045 
1:08:18 167046 
1:08:18 167047 
1:08:18 152592 
1:08:18 152593 
1:08:18 152594 
1:08:18 152595 
1:08:18 152596 
1:08:18 152597 
1:08:18 152598 
1:08:18 152599 
1:08:18 230032 
1:08:18 230033 
1:08:18 230034 
1:08:18 230035 
1:08:18 230036 
1:08:18 230037 
1:08:18 230038 
1:08:18 230039 
1:08:18 230040 
1:08:18 230041 
1:08:18 230042 
1:08:18 230043 
1:08:18 230044 
1:08:18 230045 
1:08:18 230046 
1:08:18 230047 
1:08:18 209912 
1:08:18 209913 
1:08:18 209914 
1:08:18 209915 
1:08:18 209916 
1:08:18 209917 
1:08:18 209918 
1:08:18 209919 
1:08:18 195136 
1:08:18 195137 
1:08:18 195138 
1:08:18 195139 
1:08:18 195140 
1:08:18 195141 
1:08:18 195142 
1:08:18 195143 
1:08:18 195144 
1:08:18 195145 
1:08:18 195146 
1:08:18 195147 
1:08:18 195148 
1:08:18 195149 
1:08:18 195150 
1:08:18 195151 
1:08:18 230048 
1:08:18 230049 
1:08:18 230050 
1:08:18 230051 
1:08:18 209928 
1:08:18 209929 
1:08:18 209930 
1:08:18 209931 
1:08:18 197264 
1:08:18 197265 
1:08:18 197266 
1:08:18 197267 
1:08:18 197268 
1:08:18 197269 
1:08:18 197270 
1:08:18 197271 
1:08:18 197272 
1:08:18 197273 
1:08:18 197274 
1:08:18 197275 
1:08:18 197276 
1:08:18 197277 
1:08:18 197278 
1:08:18 197279 
1:08:18 145216 
1:08:18 145217 
1:08:18 145218 
1:08:18 230052 
1:08:18 145219 
1:08:18 145220 
1:08:18 145221 
1:08:18 145222 
1:08:18 230053 
1:08:18 145223 
1:08:18 230054 
1:08:18 230055 
1:08:18 230056 
1:08:18 230057 
1:08:18 230058 
1:08:18 230059 
1:08:18 230060 
1:08:18 230061 
1:08:18 230062 
1:08:18 230063 
1:08:18 230064 
1:08:18 230065 
1:08:18 230066 
1:08:18 230067 
1:08:18 230068 
1:08:18 230069 
1:08:18 230070 
1:08:18 230071 
1:08:18 209932 
1:08:18 209933 
1:08:18 209934 
1:08:18 209935 
1:08:18 189536 
1:08:18 189537 
1:08:18 189538 
1:08:18 189539 
1:08:18 189540 
1:08:18 189541 
1:08:18 189542 
1:08:18 189543 
1:08:18 146232 
1:08:18 146233 
1:08:18 146234 
1:08:18 146235 
1:08:18 209936 
1:08:18 209937 
1:08:18 209938 
1:08:18 209939 
1:08:18 209940 
1:08:18 209941 
1:08:18 209942 
1:08:18 209943 
1:08:18 197280 
1:08:18 197281 
1:08:18 197282 
1:08:18 197283 
1:08:18 197284 
1:08:18 197285 
1:08:18 197286 
1:08:18 197287 
1:08:18 189544 
1:08:18 189545 
1:08:18 189546 
1:08:18 189547 
1:08:18 189548 
1:08:18 189549 
1:08:18 189550 
1:08:18 189551 
1:08:18 178256 
1:08:18 178257 
1:08:18 178258 
1:08:18 178259 
1:08:18 178260 
1:08:18 178261 
1:08:18 178262 
1:08:18 178263 
1:08:18 178264 
1:08:18 178265 
1:08:18 178266 
1:08:18 178267 
1:08:18 178268 
1:08:18 178269 
1:08:18 178270 
1:08:18 178271 
1:08:18 178272 
1:08:18 178273 
1:08:18 178274 
1:08:18 178275 
1:08:18 178276 
1:08:18 178277 
1:08:18 178278 
1:08:18 178279 
1:08:18 189442 
1:08:18 189443 
1:08:18 189444 
1:08:18 189445 
1:08:18 189446 
1:08:18 189447 
1:08:18 209944 
1:08:18 209945 
1:08:18 209946 
1:08:18 209947 
1:08:18 209948 
1:08:18 209949 
1:08:18 209950 
1:08:18 209951 
1:08:18 152600 
1:08:18 152601 
1:08:18 152602 
1:08:18 152603 
1:08:18 152604 
1:08:18 152605 
1:08:18 152606 
1:08:18 152607 
1:08:18 189552 
1:08:18 189553 
1:08:18 189554 
1:08:18 189555 
1:08:18 189556 
1:08:18 189557 
1:08:18 189558 
1:08:18 189559 
1:08:18 189560 
1:08:18 189561 
1:08:18 189562 
1:08:18 189563 
1:08:18 189564 
1:08:18 189565 
1:08:18 189566 
1:08:18 189567 
1:08:18 189568 
1:08:18 189569 
1:08:18 189570 
1:08:18 189571 
1:08:18 189572 
1:08:18 189573 
1:08:18 189574 
1:08:18 189575 
1:08:18 189576 
1:08:18 189577 
1:08:18 189578 
1:08:18 189579 
1:08:18 189580 
1:08:18 189581 
1:08:18 189582 
1:08:18 189583 
1:08:18 209960 
1:08:18 209961 
1:08:18 209962 
1:08:18 209963 
1:08:18 189448 
1:08:18 189449 
1:08:18 189450 
1:08:18 189451 
1:08:18 189452 
1:08:18 189453 
1:08:18 189454 
1:08:18 189455 
1:08:18 189584 
1:08:18 189585 
1:08:18 189586 
1:08:18 189587 
1:08:18 189588 
1:08:18 189589 
1:08:18 189590 
1:08:18 189591 
1:08:18 189456 
1:08:18 189457 
1:08:18 189458 
1:08:18 189459 
1:08:18 189460 
1:08:18 189461 
1:08:18 189462 
1:08:18 189463 
1:08:18 189592 
1:08:18 189593 
1:08:18 189594 
1:08:18 189595 
1:08:18 189596 
1:08:18 189597 
1:08:18 189598 
1:08:18 189599 
1:08:18 189464 
1:08:18 189465 
1:08:18 189466 
1:08:18 189467 
1:08:18 189468 
1:08:18 189469 
1:08:18 189470 
1:08:18 189471 
1:08:18 189600 
1:08:18 189601 
1:08:18 189602 
1:08:18 189603 
1:08:18 189604 
1:08:18 189605 
1:08:18 189606 
1:08:18 189607 
1:08:18 189472 
1:08:18 189473 
1:08:18 189474 
1:08:18 189475 
1:08:18 189476 
1:08:18 189477 
1:08:18 189478 
1:08:18 189479 
1:08:18 189480 
1:08:18 189481 
1:08:18 189482 
1:08:18 189483 
1:08:18 189484 
1:08:18 189485 
1:08:18 189486 
1:08:18 189487 
1:08:18 209964 
1:08:18 209965 
1:08:18 209966 
1:08:18 209967 
1:08:18 189488 
1:08:18 189489 
1:08:18 189490 
1:08:18 189491 
1:08:18 189492 
1:08:18 189493 
1:08:18 189494 
1:08:18 189495 
1:08:18 189496 
1:08:18 189497 
1:08:18 189498 
1:08:18 189499 
1:08:18 189500 
1:08:18 189501 
1:08:18 189502 
1:08:18 189503 
1:08:18 197288 
1:08:18 197289 
1:08:18 197290 
1:08:18 197291 
1:08:18 197292 
1:08:18 197293 
1:08:18 197294 
1:08:18 197295 
1:08:18 189504 
1:08:18 189505 
1:08:18 189506 
1:08:18 189507 
1:08:18 189508 
1:08:18 189509 
1:08:18 189510 
1:08:18 189511 
1:08:18 189512 
1:08:18 189513 
1:08:18 189514 
1:08:18 189515 
1:08:18 189516 
1:08:18 189517 
1:08:18 189518 
1:08:18 189519 
1:08:18 189520 
1:08:18 189521 
1:08:18 189522 
1:08:18 189523 
1:08:18 189524 
1:08:18 189525 
1:08:18 189526 
1:08:18 189527 
1:08:18 189528 
1:08:18 189529 
1:08:18 189530 
1:08:18 189531 
1:08:18 189532 
1:08:18 189533 
1:08:18 189534 
1:08:18 189535 
1:08:18 189728 
1:08:18 189729 
1:08:18 189730 
1:08:18 189731 
1:08:18 189732 
1:08:18 189733 
1:08:18 189734 
1:08:18 189735 
1:08:18 189608 
1:08:18 189609 
1:08:18 189610 
1:08:18 189611 
1:08:18 189612 
1:08:18 189613 
1:08:18 189614 
1:08:18 189615 
1:08:18 189736 
1:08:18 189737 
1:08:18 189738 
1:08:18 189739 
1:08:18 189740 
1:08:18 189741 
1:08:18 189742 
1:08:18 189743 
1:08:18 189616 
1:08:18 189617 
1:08:18 189618 
1:08:18 189619 
1:08:18 189620 
1:08:18 189621 
1:08:18 189622 
1:08:18 189623 
1:08:18 189744 
1:08:18 189745 
1:08:18 189746 
1:08:18 189747 
1:08:18 189748 
1:08:18 189749 
1:08:18 189750 
1:08:18 189751 
1:08:18 189624 
1:08:18 189625 
1:08:18 189626 
1:08:18 189627 
1:08:18 189628 
1:08:18 189629 
1:08:18 189630 
1:08:18 189631 
1:08:18 189752 
1:08:18 189753 
1:08:18 189754 
1:08:18 189755 
1:08:18 189756 
1:08:18 189757 
1:08:18 189758 
1:08:18 189759 
1:08:18 197296 
1:08:18 197297 
1:08:18 197298 
1:08:18 197299 
1:08:18 197300 
1:08:18 197301 
1:08:18 197302 
1:08:18 197303 
1:08:18 189632 
1:08:18 189633 
1:08:18 189634 
1:08:18 189635 
1:08:18 189636 
1:08:18 189637 
1:08:18 189638 
1:08:18 189639 
1:08:18 189640 
1:08:18 189641 
1:08:18 189642 
1:08:18 189643 
1:08:18 189644 
1:08:18 189645 
1:08:18 189646 
1:08:18 189647 
1:08:18 189648 
1:08:18 189649 
1:08:18 189650 
1:08:18 189651 
1:08:18 189652 
1:08:18 189653 
1:08:18 189654 
1:08:18 189655 
1:08:18 189656 
1:08:18 189657 
1:08:18 189658 
1:08:18 189659 
1:08:18 189660 
1:08:18 189661 
1:08:18 189662 
1:08:18 189663 
1:08:18 189664 
1:08:18 189665 
1:08:18 189666 
1:08:18 189667 
1:08:18 189668 
1:08:18 189669 
1:08:18 189670 
1:08:18 189671 
1:08:18 230072 
1:08:18 230073 
1:08:18 230074 
1:08:18 230075 
1:08:18 230076 
1:08:18 230077 
1:08:18 230078 
1:08:18 230079 
1:08:18 189672 
1:08:18 189673 
1:08:18 189674 
1:08:18 189675 
1:08:18 189676 
1:08:18 189677 
1:08:18 189678 
1:08:18 189679 
1:08:18 189680 
1:08:18 189681 
1:08:18 189682 
1:08:18 189683 
1:08:18 189684 
1:08:18 189685 
1:08:18 189686 
1:08:18 189687 
1:08:18 189872 
1:08:18 189873 
1:08:18 189874 
1:08:18 189875 
1:08:18 189876 
1:08:18 189877 
1:08:18 189878 
1:08:18 189879 
1:08:18 189880 
1:08:18 189881 
1:08:18 189882 
1:08:18 189883 
1:08:18 189884 
1:08:18 189885 
1:08:18 167048 
1:08:18 167049 
1:08:18 167050 
1:08:18 167051 
1:08:18 167052 
1:08:18 167053 
1:08:18 167054 
1:08:18 167055 
1:08:18 189902 
1:08:18 189903 
1:08:18 189904 
1:08:18 189905 
1:08:18 189906 
1:08:18 189907 
1:08:18 189908 
1:08:18 189909 
1:08:18 189910 
1:08:18 189911 
1:08:18 152648 
1:08:18 152649 
1:08:18 152650 
1:08:18 152651 
1:08:18 152652 
1:08:18 152653 
1:08:18 152654 
1:08:18 152655 
1:08:18 189912 
1:08:18 189913 
1:08:18 189914 
1:08:18 189915 
1:08:18 189916 
1:08:18 189932 
1:08:18 189933 
1:08:18 189934 
1:08:18 189935 
1:08:18 197058 
1:08:18 197059 
1:08:18 197060 
1:08:18 197061 
1:08:18 197062 
1:08:18 197063 
1:08:18 189760 
1:08:18 189761 
1:08:18 189762 
1:08:18 189763 
1:08:18 189764 
1:08:18 189765 
1:08:18 189766 
1:08:18 189767 
1:08:18 189768 
1:08:18 189769 
1:08:18 189770 
1:08:18 189771 
1:08:18 189772 
1:08:18 189773 
1:08:18 189774 
1:08:18 189775 
1:08:18 189776 
1:08:18 189777 
1:08:18 189778 
1:08:18 189779 
1:08:18 189780 
1:08:18 189781 
1:08:18 189782 
1:08:18 189783 
1:08:18 197304 
1:08:18 197305 
1:08:18 197306 
1:08:18 197307 
1:08:18 197308 
1:08:18 197309 
1:08:18 197310 
1:08:18 197311 
1:08:18 189784 
1:08:18 189785 
1:08:18 189786 
1:08:18 189787 
1:08:18 189788 
1:08:18 189789 
1:08:18 189790 
1:08:18 189791 
1:08:18 189792 
1:08:18 189793 
1:08:18 189794 
1:08:18 189795 
1:08:18 189796 
1:08:18 189797 
1:08:18 189798 
1:08:18 189799 
1:08:18 189936 
1:08:18 189937 
1:08:18 189938 
1:08:18 189939 
1:08:18 189940 
1:08:18 189941 
1:08:18 189942 
1:08:18 189943 
1:08:18 189800 
1:08:18 189801 
1:08:18 189802 
1:08:18 189803 
1:08:18 189804 
1:08:18 189805 
1:08:18 189806 
1:08:18 189807 
1:08:18 194832 
1:08:18 194833 
1:08:18 194834 
1:08:18 194835 
1:08:18 194836 
1:08:18 194837 
1:08:18 194838 
1:08:18 194839 
1:08:18 189808 
1:08:18 189809 
1:08:18 189810 
1:08:18 189811 
1:08:18 189812 
1:08:18 189813 
1:08:18 189814 
1:08:18 189815 
1:08:18 189816 
1:08:18 189817 
1:08:18 189818 
1:08:18 189819 
1:08:18 189820 
1:08:18 189821 
1:08:18 189822 
1:08:18 189823 
1:08:18 189824 
1:08:18 189825 
1:08:18 189826 
1:08:18 189827 
1:08:18 189828 
1:08:18 189829 
1:08:18 189830 
1:08:18 189831 
1:08:18 189832 
1:08:18 189833 
1:08:18 189834 
1:08:18 189835 
1:08:18 189836 
1:08:18 189837 
1:08:18 189838 
1:08:18 189839 
1:08:18 189840 
1:08:18 189841 
1:08:18 189842 
1:08:18 189843 
1:08:18 189844 
1:08:18 189845 
1:08:18 189846 
1:08:18 189847 
1:08:18 189848 
1:08:18 189849 
1:08:18 189850 
1:08:18 189851 
1:08:18 189852 
1:08:18 189853 
1:08:18 189854 
1:08:18 189855 
1:08:18 189856 
1:08:18 189857 
1:08:18 189858 
1:08:18 189859 
1:08:18 189860 
1:08:18 189861 
1:08:18 189862 
1:08:18 189863 
1:08:18 209968 
1:08:18 209969 
1:08:18 209970 
1:08:18 209971 
1:08:18 209972 
1:08:18 209973 
1:08:18 209974 
1:08:18 209975 
1:08:18 195008 
1:08:18 195009 
1:08:18 195010 
1:08:18 195011 
1:08:18 195012 
1:08:18 195013 
1:08:18 195014 
1:08:18 195015 
1:08:18 194840 
1:08:18 194841 
1:08:18 194842 
1:08:18 194843 
1:08:18 194844 
1:08:18 194845 
1:08:18 194846 
1:08:18 194847 
1:08:18 197064 
1:08:18 197065 
1:08:18 197066 
1:08:18 197067 
1:08:18 197068 
1:08:18 197069 
1:08:18 197070 
1:08:18 197071 
1:08:18 195016 
1:08:18 195017 
1:08:18 195018 
1:08:18 195019 
1:08:18 195020 
1:08:18 195021 
1:08:18 195022 
1:08:18 195023 
1:08:18 210000 
1:08:18 210001 
1:08:18 210002 
1:08:18 210003 
1:08:18 210004 
1:08:18 210005 
1:08:18 210006 
1:08:18 210007 
1:08:18 197312 
1:08:18 197313 
1:08:18 197314 
1:08:18 197315 
1:08:18 197316 
1:08:18 197317 
1:08:18 197318 
1:08:18 197319 
1:08:18 197072 
1:08:18 197073 
1:08:18 197074 
1:08:18 197075 
1:08:18 197076 
1:08:18 197077 
1:08:18 197078 
1:08:18 197079 
1:08:18 197080 
1:08:18 197081 
1:08:18 197082 
1:08:18 197083 
1:08:18 197084 
1:08:18 197085 
1:08:18 197086 
1:08:18 197087 
1:08:18 197088 
1:08:18 197089 
1:08:18 197090 
1:08:18 197091 
1:08:18 197092 
1:08:18 197093 
1:08:18 197094 
1:08:18 197095 
1:08:18 197096 
1:08:18 197097 
1:08:18 197098 
1:08:18 197099 
1:08:18 197100 
1:08:18 197101 
1:08:18 197102 
1:08:18 197103 
1:08:18 197104 
1:08:18 197105 
